,price,minimum_nights,label
12932,50,1,1
12933,26,1,1
12934,30,2,1
12935,32,1,1
12936,120,1,1
12937,59,5,1
12938,45,4,1
12939,59,2,1
12940,89,3,1
12941,120,2,1
12942,49,4,1
12943,20,1,1
12944,36,1,1
12945,100,7,1
12946,60,2,1
12947,65,2,1
12948,35,2,1
12949,95,2,1
12950,60,3,1
12951,109,31,1
12952,70,1,1
12953,31,2,1
12954,30,4,1
12955,100,10,1
12956,38,2,1
12957,70,2,1
12958,30,2,1
12959,120,3,1
12960,49,2,1
12961,24,4,1
12962,38,2,1
12963,82,2,1
12964,20,5,1
12965,90,90,1
12966,40,1,1
12967,38,3,1
12968,50,2,1
12969,39,60,1
12970,50,1,1
12971,80,2,1
12972,55,9,1
12973,20,7,1
12974,50,1,1
12975,35,1,1
12976,38,1,1
12977,120,5,1
12978,50,2,1
12979,75,2,1
12980,19,5,1
12981,60,50,1
12982,64,3,1
12983,60,2,1
12984,27,5,1
12985,100,3,1
12986,65,3,1
12987,60,3,1
12988,199,14,1
12989,20,6,1
12990,70,2,1
12991,35,2,1
12992,30,4,1
12993,215,7,1
12994,59,3,1
12995,50,1,1
12996,130,3,1
12997,38,2,1
12998,35,3,1
12999,50,2,1
13000,26,2,1
13001,35,4,1
13002,18,1,1
13003,23,2,1
13004,75,3,1
13005,80,14,1
13006,37,1,1
13007,28,2,1
13008,53,2,1
13009,85,2,1
13010,59,1,1
13011,70,3,1
13012,35,1,1
13013,100,7,1
13014,42,61,1
13015,99,1,1
13016,28,1,1
13017,33,3,1
13018,60,2,1
13019,32,2,1
13020,50,5,1
13021,37,2,1
13022,80,3,1
13023,39,3,1
13024,24,2,1
13025,90,1,1
13026,65,2,1
13027,65,1,1
13028,23,5,1
13029,89,5,1
13030,35,1,1
13031,16,1,1
13032,39,3,1
13033,55,3,1
13034,39,22,1
13035,38,2,1
13036,31,1,1
13037,69,2,1
13038,35,4,1
13039,90,2,1
13040,27,4,1
13041,20,4,1
13042,42,240,1
13043,40,1,1
13044,98,3,1
13045,50,4,1
13046,25,2,1
13047,70,1,1
13048,50,1,1
13049,35,4,1
13050,35,2,1
13051,42,4,1
13052,66,4,1
13053,55,3,1
13054,30,19,1
13055,35,1,1
13056,49,4,1
13057,70,3,1
13058,70,3,1
13059,38,25,1
13060,40,2,1
13061,65,2,1
13062,35,1,1
13063,25,2,1
13064,45,2,1
13065,24,4,1
13066,38,4,1
13067,120,2,1
13068,35,5,1
13069,27,1,1
13070,80,2,1
13071,30,2,1
13072,35,100,1
13073,30,3,1
13074,75,1,1
13075,249,5,1
13076,245,4,1
13077,31,4,1
13078,110,9,1
13079,90,5,1
13080,100,5,1
13081,50,3,1
13082,100,1,1
13083,75,2,1
13084,24,3,1
13085,37,2,1
13086,239,1,1
13087,32,5,1
13088,50,7,1
13089,59,2,1
13090,90,1,1
13091,25,7,1
13092,53,1,1
13093,50,3,1
13094,25,5,1
13095,33,1,1
13096,40,5,1
13097,135,3,1
13098,85,4,1
13099,45,2,1
13100,65,3,1
13101,50,3,1
13102,52,2,1
13103,25,2,1
13104,95,5,1
13105,50,2,1
13106,39,3,1
13107,30,9,1
13108,45,1,1
13109,155,5,1
13110,30,1,1
13111,31,5,1
13112,25,1,1
13113,69,3,1
13114,40,1,1
13115,35,2,1
13116,38,2,1
13117,35,3,1
13118,79,30,1
13119,45,2,1
13120,19,2,1
13121,40,3,1
13122,400,1,1
13123,1000,2,1
13124,29,5,1
13125,30,1,1
13126,35,3,1
13127,38,2,1
13128,70,5,1
13129,80,3,1
13130,40,3,1
13131,50,3,1
13132,60,3,1
13133,50,7,1
13134,25,1,1
13135,30,3,1
13136,109,4,1
13137,239,3,1
13138,36,2,1
13139,30,60,1
13140,46,1,1
13141,23,5,1
13142,144,14,1
13143,72,4,1
13144,48,1,1
13145,70,1,1
13146,35,3,1
13147,39,2,1
13148,128,14,1
13149,50,2,1
13150,40,2,1
13151,30,3,1
13152,55,1,1
13153,35,4,1
13154,65,4,1
13155,115,5,1
13156,50,2,1
13157,17,5,1
13158,35,2,1
13159,31,25,1
13160,50,2,1
13161,57,5,1
13162,50,7,1
13163,189,5,1
13164,39,2,1
13165,25,1,1
13166,25,2,1
13167,25,1,1
13168,31,2,1
13169,49,5,1
13170,50,2,1
13171,40,2,1
13172,75,7,1
13173,90,1,1
13174,29,1,1
13175,60,3,1
13176,34,1,1
13177,29,1,1
13178,50,3,1
13179,30,4,1
13180,35,2,1
13181,50,4,1
13182,89,2,1
13183,33,7,1
13184,42,1,1
13185,84,2,1
13186,160,2,1
13187,60,7,1
13188,50,2,1
13189,88,3,1
13190,40,2,1
13191,35,7,1
13192,69,5,1
13193,17,3,1
13194,60,1,1
13195,40,5,1
13196,66,5,1
13197,30,3,1
13198,80,1,1
13199,69,5,1
13200,52,3,1
13201,30,1,1
13202,34,1,1
13203,39,2,1
13204,20,3,1
13205,75,5,1
13206,24,3,1
13207,45,2,1
13208,35,1,1
13209,30,7,1
13210,40,3,1
13211,35,2,1
13212,66,5,1
13213,50,4,1
13214,60,2,1
13215,28,4,1
13216,39,6,1
13217,55,6,1
13218,36,20,1
13219,70,90,1
13220,35,5,1
13221,40,10,1
13222,45,1,1
13223,42,2,1
13224,49,10,1
13225,55,60,1
13226,33,4,1
13227,30,1,1
13228,40,3,1
13229,39,1,1
13230,40,3,1
13231,60,6,1
13232,65,3,1
13233,99,3,1
13234,35,3,1
13235,40,10,1
13236,50,3,1
13237,115,1,1
13238,50,1,1
13239,70,2,1
13240,43,63,1
13241,30,2,1
13242,90,6,1
13243,48,2,1
13244,65,2,1
13245,35,30,1
13246,36,3,1
13247,19,3,1
13248,160,5,1
13249,23,2,1
13250,33,1,1
13251,30,1,1
13252,25,6,1
13253,70,1,1
13254,60,5,1
13255,31,1,1
13256,30,2,1
13257,70,3,1
13258,100,6,1
13259,30,4,1
13260,45,4,1
13261,55,25,1
13262,40,1,1
13263,29,2,1
13264,85,60,1
13265,45,5,1
13266,60,4,1
13267,45,2,1
13268,40,4,1
13269,28,3,1
13270,299,1,1
13271,300,2,1
13272,37,3,1
13273,45,2,1
13274,50,1,1
13275,92,1,1
13276,42,7,1
13277,500,90,1
13278,24,1,1
13279,30,1,1
13280,52,2,1
13281,20,1,1
13282,40,3,1
13283,75,2,1
13284,47,4,1
13285,50,1,1
13286,35,1,1
13287,74,3,1
13288,40,2,1
13289,40,18,1
13290,25,5,1
13291,115,1,1
13292,35,3,1
13293,40,2,1
13294,29,1,1
13295,45,2,1
13296,50,5,1
13297,50,3,1
13298,22,5,1
13299,25,2,1
13300,49,4,1
13301,45,1,1
13302,200,2,1
13303,85,5,1
13304,37,1,1
13305,26,1,1
13306,80,3,1
13307,39,1,1
13308,24,5,1
13309,120,1,1
13310,36,2,1
13311,40,3,1
13312,95,3,1
13313,29,3,1
13314,165,3,1
13315,30,7,1
13316,28,30,1
13317,30,180,1
13318,41,4,1
13319,40,2,1
13320,85,1,1
13321,30,2,1
13322,28,2,1
13323,50,2,1
13324,99,4,1
13325,40,1,1
13326,55,7,1
13327,30,1,1
13328,100,1,1
13329,15,10,1
13330,55,3,1
13331,90,5,1
13332,30,3,1
13333,30,7,1
13334,20,8,1
13335,40,5,1
13336,50,1,1
13337,45,2,1
13338,49,2,1
13339,40,4,1
13340,39,1,1
13341,28,3,1
13342,85,1,1
13343,75,2,1
13344,93,3,1
13345,35,61,1
13346,45,7,1
13347,150,2,1
13348,69,5,1
13349,105,1,1
13350,80,5,1
13351,60,3,1
13352,27,3,1
13353,30,2,1
13354,33,1,1
13355,85,7,1
13356,100,1,1
13357,45,1,1
13358,75,3,1
13359,45,30,1
13360,30,1,1
13361,42,2,1
13362,39,1,1
13363,52,4,1
13364,37,1,1
13365,23,2,1
13366,55,61,1
13367,75,6,1
13368,57,1,1
13369,29,4,1
13370,40,4,1
13371,94,2,1
13372,53,28,1
13373,29,1,1
13374,59,2,1
13375,28,2,1
13376,45,5,1
13377,500,1,1
13378,150,21,1
13379,85,30,1
13380,50,1,1
13381,45,1,1
13382,40,2,1
13383,38,1,1
13384,45,2,1
13385,200,2,1
13386,88,2,1
13387,65,1,1
13388,100,5,1
13389,65,3,1
13390,30,2,1
13391,35,3,1
13392,55,4,1
13393,45,4,1
13394,60,2,1
13395,55,4,1
13396,45,2,1
13397,55,5,1
13398,39,4,1
13399,70,5,1
13400,72,3,1
13401,30,4,1
13402,30,3,1
13403,120,90,1
13404,30,2,1
13405,120,2,1
13406,20,28,1
13407,60,2,1
13408,59,2,1
13409,75,2,1
13410,94,3,1
13411,42,2,1
13412,80,5,1
13413,49,1,1
13414,45,4,1
13415,50,3,1
13416,65,3,1
13417,77,180,1
13418,130,6,1
13419,30,1,1
13420,35,5,1
13421,62,2,1
13422,27,2,1
13423,130,4,1
13424,50,2,1
13425,44,2,1
13426,30,1,1
13427,60,5,1
13428,20,29,1
13429,40,1,1
13430,49,20,1
13431,50,12,1
13432,36,4,1
13433,50,7,1
13434,69,4,1
13435,26,3,1
13436,31,1,1
13437,69,2,1
13438,180,1,1
13439,40,5,1
13440,49,3,1
13441,28,1,1
13442,30,2,1
13443,29,3,1
13444,40,2,1
13445,38,3,1
13446,58,2,1
13447,100,2,1
13448,35,2,1
13449,100,3,1
13450,20,6,1
13451,30,9,1
13452,59,1,1
13453,85,3,1
13454,22,7,1
13455,36,30,1
13456,45,60,1
13457,99,6,1
13458,35,7,1
13459,80,2,1
13460,90,1,1
13461,20,2,1
13462,24,5,1
13463,104,7,1
13464,85,2,1
13465,280,1,1
13466,40,5,1
13467,25,2,1
13468,40,1,1
13469,25,1,1
13470,20,3,1
13471,30,1,1
13472,45,2,1
13473,35,1,1
13474,15,3,1
13475,29,2,1
13476,59,1,1
13477,50,3,1
13478,60,4,1
13479,35,3,1
13480,20,10,1
13481,40,3,1
13482,45,2,1
13483,25,3,1
13484,57,3,1
13485,120,1,1
13486,28,7,1
13487,125,2,1
13488,19,12,1
13489,30,2,1
13490,50,3,1
13491,50,5,1
13492,23,1,1
13493,39,19,1
13494,35,3,1
13495,200,7,1
13496,69,3,1
13497,50,2,1
13498,60,4,1
13499,19,28,1
13500,119,3,1
13501,95,3,1
13502,18,1,1
13503,25,3,1
13504,79,6,1
13505,80,2,1
13506,40,2,1
13507,25,1,1
13508,30,5,1
13509,80,2,1
13510,69,2,1
13511,40,2,1
13512,55,5,1
13513,17,2,1
13514,27,2,1
13515,179,5,1
13516,52,2,1
13517,30,1,1
13518,39,2,1
13519,42,7,1
13520,45,2,1
13521,60,4,1
13522,30,3,1
13523,24,4,1
13524,70,1,1
13525,30,1,1
13526,50,1,1
13527,75,2,1
13528,86,3,1
13529,150,7,1
13530,80,2,1
13531,39,14,1
13532,80,2,1
13533,25,3,1
13534,40,2,1
13535,34,3,1
13536,109,3,1
13537,100,2,1
13538,80,2,1
13539,83,4,1
13540,85,3,1
13541,35,1,1
13542,50,2,1
13543,65,4,1
13544,88,6,1
13545,22,1,1
13546,57,1,1
13547,14,1,1
13548,35,1,1
13549,120,4,1
13550,24,3,1
13551,25,2,1
13552,27,4,1
13553,27,2,1
13554,45,1,1
13555,100,1,1
13556,131,7,1
13557,33,1,1
13558,50,1,1
13559,45,1,1
13560,89,4,1
13561,50,5,1
13562,39,2,1
13563,46,7,1
13564,65,2,1
13565,55,90,1
13566,125,4,1
13567,76,12,1
13568,55,3,1
13569,32,2,1
13570,45,5,1
13571,70,90,1
13572,120,3,1
13573,24,2,1
13574,65,2,1
13575,65,3,1
13576,80,5,1
13577,19,10,1
13578,21,2,1
13579,28,2,1
13580,60,3,1
13581,180,3,1
13582,22,2,1
13583,46,3,1
13584,94,5,1
13585,29,3,1
13586,150,6,1
13587,30,2,1
13588,80,2,1
13589,30,3,1
13590,80,2,1
13591,48,3,1
13592,80,4,1
13593,25,2,1
13594,28,2,1
13595,35,3,1
13596,35,2,1
13597,20,4,1
13598,50,1,1
13599,45,9,1
13600,22,5,1
13601,60,7,1
13602,50,3,1
13603,66,6,1
13604,250,3,1
13605,27,2,1
13606,37,1,1
13607,30,1,1
13608,35,1,1
13609,48,2,1
13610,20,3,1
13611,38,2,1
13612,43,3,1
13613,78,20,1
13614,60,3,1
13615,300,4,1
13616,25,1,1
13617,35,3,1
13618,40,1,1
13619,13,20,1
13620,140,2,1
13621,50,1,1
13622,145,3,1
13623,135,60,1
13624,17,1,1
13625,38,2,1
13626,25,2,1
13627,100,5,1
13628,65,3,1
13629,20,27,1
13630,20,3,1
13631,80,2,1
13632,75,6,1
13633,88,1,1
13634,35,14,1
13635,88,1,1
13636,17,3,1
13637,90,3,1
13638,60,1,1
13639,65,2,1
13640,80,3,1
13641,22,90,1
13642,179,3,1
13643,65,3,1
13644,45,3,1
13645,180,6,1
13646,100,2,1
13647,80,2,1
13648,50,2,1
13649,60,7,1
13650,56,5,1
13651,28,3,1
13652,22,7,1
13653,17,1,1
13654,28,3,1
13655,13,7,1
13656,45,30,1
13657,49,14,1
13658,40,3,1
13659,33,1,1
13660,39,1,1
13661,95,3,1
13662,26,2,1
13663,63,5,1
13664,16,13,1
13665,105,4,1
13666,24,2,1
13667,70,4,1
13668,24,1,1
13669,149,1,1
13670,65,1,1
13671,169,1,1
13672,25,1,1
13673,30,3,1
13674,80,3,1
13675,40,6,1
13676,58,4,1
13677,35,2,1
13678,24,1,1
13679,150,5,1
13680,20,3,1
13681,28,3,1
13682,57,1,1
13683,35,4,1
13684,49,1,1
13685,25,7,1
13686,40,4,1
13687,53,2,1
13688,45,2,1
13689,37,2,1
13690,69,5,1
13691,23,1,1
13692,46,2,1
13693,40,10,1
13694,45,3,1
13695,31,3,1
13696,40,2,1
13697,149,3,1
13698,25,4,1
13699,49,1,1
13700,35,5,1
13701,65,3,1
13702,69,5,1
13703,25,1,1
13704,100,14,1
13705,55,3,1
13706,40,2,1
13707,47,7,1
13708,25,8,1
13709,25,2,1
13710,90,2,1
13711,41,3,1
13712,20,2,1
13713,45,2,1
13714,28,7,1
13715,55,7,1
13716,50,4,1
13717,89,2,1
13718,75,1,1
13719,45,7,1
13720,30,2,1
13721,44,2,1
13722,19,4,1
13723,87,8,1
13724,43,5,1
13725,69,2,1
13726,65,2,1
13727,70,1,1
13728,69,2,1
13729,85,4,1
13730,31,150,1
13731,40,3,1
13732,48,2,1
13733,31,2,1
13734,180,3,1
13735,80,3,1
13736,30,2,1
13737,60,4,1
13738,199,3,1
13739,25,3,1
13740,53,2,1
13741,90,3,1
13742,150,2,1
13743,24,2,1
13744,30,4,1
13745,40,1,1
13746,28,2,1
13747,35,2,1
13748,24,1,1
13749,55,10,1
13750,35,7,1
13751,45,2,1
13752,96,90,1
13753,50,2,1
13754,90,2,1
13755,130,3,1
13756,45,2,1
13757,33,2,1
13758,110,2,1
13759,158,3,1
13760,95,1,1
13761,54,90,1
13762,40,3,1
13763,90,6,1
13764,20,1,1
13765,100,3,1
13766,60,2,1
13767,35,1,1
13768,32,2,1
13769,140,3,1
13770,50,10,1
13771,50,6,1
13772,60,2,1
13773,180,1,1
13774,30,4,1
13775,59,1,1
13776,33,181,1
13777,42,2,1
13778,50,4,1
13779,50,1,1
13780,75,3,1
13781,45,2,1
13782,60,2,1
13783,35,2,1
13784,23,3,1
13785,20,7,1
13786,80,4,1
13787,18,5,1
13788,70,4,1
13789,29,14,1
13790,55,3,1
13791,99,1,1
13792,27,1,1
13793,25,1,1
13794,60,2,1
13795,25,3,1
13796,30,2,1
13797,53,2,1
13798,35,3,1
13799,40,3,1
13800,45,2,1
13801,44,7,1
13802,65,2,1
13803,50,1,1
13804,60,2,1
13805,32,7,1
13806,110,3,1
13807,130,3,1
13808,27,5,1
13809,14,7,1
13810,109,30,1
13811,35,5,1
13812,90,2,1
13813,69,4,1
13814,85,3,1
13815,40,2,1
13816,40,3,1
13817,30,1,1
13818,19,1,1
13819,50,2,1
13820,90,5,1
13821,40,3,1
13822,17,3,1
13823,34,3,1
13824,20,1,1
13825,37,2,1
13826,23,3,1
13827,95,2,1
13828,96,2,1
13829,20,7,1
13830,34,5,1
13831,19,3,1
13832,50,2,1
13833,210,3,1
13834,99,3,1
13835,22,3,1
13836,74,29,1
13837,90,2,1
13838,30,4,1
13839,33,7,1
13840,100,3,1
13841,18,3,1
13842,105,2,1
13843,20,4,1
13844,22,2,1
13845,50,3,1
13846,93,21,1
13847,95,2,1
13848,45,6,1
13849,70,10,1
13850,30,20,1
13851,30,1,1
13852,95,4,1
13853,50,3,1
13854,33,2,1
13855,30,1,1
13856,30,3,1
13857,26,60,1
13858,100,3,1
13859,50,3,1
13860,100,7,1
13861,30,2,1
13862,26,60,1
13863,23,60,1
13864,23,60,1
13865,69,2,1
13866,69,2,1
13867,40,1,1
13868,25,5,1
13869,25,7,1
13870,29,4,1
13871,15,1,1
13872,60,3,1
13873,25,5,1
13874,30,5,1
13875,23,3,1
13876,18,3,1
13877,30,3,1
13878,32,1,1
13879,50,5,1
13880,48,2,1
13881,80,2,1
13882,120,5,1
13883,150,5,1
13884,39,3,1
13885,20,3,1
13886,25,3,1
13887,45,2,1
13888,69,2,1
13889,30,3,1
13890,60,4,1
13891,60,3,1
13892,30,2,1
13893,100,2,1
13894,27,2,1
13895,60,45,1
13896,55,3,1
13897,100,1,1
13898,70,3,1
13899,145,3,1
13900,30,4,1
13901,26,1,1
13902,125,5,1
13903,25,6,1
13904,25,10,1
13905,20,1,1
13906,45,6,1
13907,50,7,1
13908,67,1,1
13909,25,3,1
13910,99,4,1
13911,18,3,1
13912,17,3,1
13913,150,1,1
13914,120,4,1
13915,32,2,1
13916,20,7,1
13917,48,2,1
13918,42,2,1
13919,15,13,1
13920,1875,2,1
13921,40,2,1
13922,45,2,1
13923,59,4,1
13924,45,7,1
13925,175,2,1
13926,89,1,1
13927,50,2,1
13928,50,2,1
13929,200,5,1
13930,60,2,1
13931,17,7,1
13932,54,4,1
13933,45,2,1
13934,65,2,1
13935,35,1,1
13936,30,1,1
13937,31,1,1
13938,55,5,1
13939,90,1,1
13940,35,1,1
13941,49,2,1
13942,70,2,1
13943,28,1,1
13944,35,3,1
13945,43,2,1
13946,110,14,1
13947,59,2,1
13948,120,5,1
13949,40,1,1
13950,24,14,1
13951,22,2,1
13952,33,1,1
13953,20,3,1
13954,60,3,1
13955,20,1,1
13956,65,28,1
13957,55,10,1
13958,20,3,1
13959,32,5,1
13960,30,2,1
13961,119,7,1
13962,26,2,1
13963,50,14,1
13964,100,30,1
13965,40,2,1
13966,80,5,1
13967,70,2,1
13968,65,14,1
13969,19,14,1
13970,42,7,1
13971,35,2,1
13972,45,5,1
13973,100,2,1
13974,35,2,1
13975,129,2,1
13976,45,1,1
13977,65,5,1
13978,90,2,1
13979,30,2,1
13980,18,3,1
13981,62,3,1
13982,21,4,1
13983,45,3,1
13984,20,4,1
13985,39,2,1
13986,70,2,1
13987,30,3,1
13988,60,5,1
13989,55,2,1
13990,20,14,1
13991,30,2,1
13992,30,2,1
13993,90,3,1
13994,50,4,1
13995,40,4,1
13996,40,1,1
13997,30,4,1
13998,38,2,1
13999,52,2,1
14000,30,2,1
14001,67,1,1
14002,70,2,1
14003,21,1,1
14004,30,2,1
14005,75,5,1
14006,140,5,1
14007,27,1,1
14008,40,1,1
14009,30,2,1
14010,32,3,1
14011,25,1,1
14012,34,14,1
14013,38,5,1
14014,18,2,1
14015,80,2,1
14016,22,6,1
14017,22,7,1
14018,25,5,1
14019,25,3,1
14020,50,5,1
14021,22,1,1
14022,25,2,1
14023,35,3,1
14024,23,11,1
14025,30,2,1
14026,28,2,1
14027,68,5,1
14028,59,2,1
14029,55,3,1
14030,50,3,1
14031,25,10,1
14032,18,4,1
14033,23,30,1
14034,39,2,1
14035,65,3,1
14036,80,1,1
14037,40,4,1
14038,18,7,1
14039,42,2,1
14040,19,6,1
14041,35,1,1
14042,35,1,1
14043,15,12,1
14044,55,1,1
14045,63,2,1
14046,38,5,1
14047,49,2,1
14048,29,6,1
14049,40,2,1
14050,27,2,1
14051,40,1,1
14052,35,3,1
14053,125,1,1
14054,15,1,1
14055,41,12,1
14056,40,4,1
14057,20,2,1
14058,15,5,1
14059,25,2,1
14060,28,1,1
14061,32,3,1
14062,50,2,1
14063,60,7,1
14064,350,2,1
14065,40,1,1
14066,26,1,1
14067,60,4,1
14068,14,4,1
14069,110,3,1
14070,60,4,1
14071,22,1,1
14072,55,2,1
14073,70,3,1
14074,75,1,1
14075,25,2,1
14076,50,3,1
14077,35,1,1
14078,20,20,1
14079,30,1,1
14080,24,4,1
14081,22,5,1
14082,65,4,1
14083,15,25,1
14084,25,2,1
14085,55,1,1
14086,55,3,1
14087,80,3,1
14088,95,3,1
14089,50,1,1
14090,80,5,1
14091,32,4,1
14092,65,5,1
14093,30,1,1
14094,90,2,1
14095,39,1,1
14096,50,2,1
14097,61,7,1
14098,81,7,1
14099,60,2,1
14100,112,1,1
14101,30,3,1
14102,75,31,1
14103,95,3,1
14104,60,1,1
14105,17,2,1
14106,45,1,1
14107,100,3,1
14108,23,2,1
14109,50,5,1
14110,110,3,1
14111,39,2,1
14112,40,90,1
14113,35,1,1
14114,50,3,1
14115,35,2,1
14116,36,2,1
14117,30,3,1
14118,67,180,1
14119,105,10,1
14120,44,3,1
14121,100,1,1
14122,18,3,1
14123,40,3,1
14124,40,3,1
14125,30,4,1
14126,90,2,1
14127,70,5,1
14128,79,2,1
14129,55,2,1
14130,35,1,1
14131,25,2,1
14132,148,2,1
14133,25,3,1
14134,27,30,1
14135,47,2,1
14136,30,1,1
14137,20,3,1
14138,70,3,1
14139,20,2,1
14140,34,2,1
14141,60,2,1
14142,50,30,1
14143,42,3,1
14144,50,1,1
14145,65,3,1
14146,80,5,1
14147,39,3,1
14148,35,2,1
14149,120,3,1
14150,257,3,1
14151,126,3,1
14152,25,3,1
14153,39,3,1
14154,29,2,1
14155,29,4,1
14156,80,4,1
14157,25,4,1
14158,25,7,1
14159,67,5,1
14160,100,2,1
14161,80,7,1
14162,40,1,1
14163,22,2,1
14164,50,2,1
14165,30,3,1
14166,95,1,1
14167,37,2,1
14168,42,2,1
14169,45,2,1
14170,26,5,1
14171,48,1,1
14172,31,20,1
14173,30,2,1
14174,24,4,1
14175,24,5,1
14176,37,3,1
14177,25,3,1
14178,25,2,1
14179,24,3,1
14180,60,3,1
14181,80,7,1
14182,30,10,1
14183,60,3,1
14184,21,120,1
14185,20,5,1
14186,92,3,1
14187,20,17,1
14188,39,3,1
14189,60,2,1
14190,30,3,1
14191,110,2,1
14192,30,1,1
14193,54,10,1
14194,90,4,1
14195,55,1,1
14196,71,5,1
14197,10,2,1
14198,100,2,1
14199,45,7,1
14200,33,7,1
14201,17,4,1
14202,14,2,1
14203,140,4,1
14204,38,3,1
14205,21,2,1
14206,88,3,1
14207,50,7,1
14208,94,3,1
14209,65,4,1
14210,120,60,1
14211,200,3,1
14212,90,5,1
14213,25,5,1
14214,185,2,1
14215,40,2,1
14216,26,28,1
14217,69,2,1
14218,60,1,1
14219,70,3,1
14220,21,3,1
14221,50,2,1
14222,50,1,1
14223,75,7,1
14224,54,2,1
14225,47,2,1
14226,13,5,1
14227,70,2,1
14228,40,14,1
14229,33,10,1
14230,45,3,1
14231,45,2,1
14232,65,2,1
14233,24,2,1
14234,35,2,1
14235,64,3,1
14236,40,3,1
14237,35,3,1
14238,25,1,1
14239,39,1,1
14240,20,3,1
14241,0,1,1
14242,18,1,1
14243,15,2,1
14244,35,1,1
14245,70,2,1
14246,35,3,1
14247,18,2,1
14248,45,2,1
14249,60,3,1
14250,115,2,1
14251,30,5,1
14252,68,2,1
14253,47,4,1
14254,50,2,1
14255,60,2,1
14256,65,3,1
14257,18,4,1
14258,45,3,1
14259,30,2,1
14260,71,2,1
14261,27,2,1
14262,100,3,1
14263,69,14,1
14264,70,4,1
14265,45,1,1
14266,70,2,1
14267,35,3,1
14268,24,2,1
14269,51,100,1
14270,44,1,1
14271,35,1,1
14272,60,3,1
14273,49,3,1
14274,40,3,1
14275,35,2,1
14276,28,2,1
14277,20,6,1
14278,35,3,1
14279,40,3,1
14280,26,2,1
14281,60,7,1
14282,100,3,1
14283,21,20,1
14284,50,2,1
14285,45,8,1
14286,50,3,1
14287,94,2,1
14288,35,3,1
14289,40,2,1
14290,35,1,1
14291,70,2,1
14292,26,5,1
14293,30,1,1
14294,25,10,1
14295,45,2,1
14296,30,2,1
14297,45,2,1
14298,50,2,1
14299,40,7,1
14300,100,3,1
14301,25,2,1
14302,95,2,1
14303,20,4,1
14304,65,5,1
14305,40,2,1
14306,48,6,1
14307,90,4,1
14308,45,10,1
14309,51,2,1
14310,70,7,1
14311,22,10,1
14312,109,2,1
14313,69,8,1
14314,100,1,1
14315,40,6,1
14316,24,1,1
14317,29,4,1
14318,17,3,1
14319,49,2,1
14320,50,6,1
14321,35,2,1
14322,60,4,1
14323,17,4,1
14324,25,2,1
14325,20,1,1
14326,31,14,1
14327,43,2,1
14328,39,2,1
14329,72,2,1
14330,29,2,1
14331,55,2,1
14332,30,1,1
14333,29,2,1
14334,50,5,1
14335,25,3,1
14336,15,5,1
14337,35,2,1
14338,20,4,1
14339,32,1,1
14340,50,1,1
14341,180,6,1
14342,35,1,1
14343,35,1,1
14344,40,2,1
14345,35,2,1
14346,150,7,1
14347,75,3,1
14348,25,3,1
14349,90,4,1
14350,30,1,1
14351,0,2,1
14352,30,3,1
14353,26,2,1
14354,70,3,1
14355,35,2,1
14356,25,2,1
14357,35,1,1
14358,70,2,1
14359,38,5,1
14360,25,2,1
14361,20,2,1
14362,33,1,1
14363,36,87,1
14364,40,3,1
14365,80,5,1
14366,35,1,1
14367,45,5,1
14368,24,14,1
14369,25,5,1
14370,25,5,1
14371,40,3,1
14372,40,2,1
14373,40,3,1
14374,30,3,1
14375,49,2,1
14376,25,2,1
14377,137,5,1
14378,45,8,1
14379,118,60,1
14380,45,2,1
14381,26,2,1
14382,68,2,1
14383,48,2,1
14384,39,1,1
14385,29,1,1
14386,25,1,1
14387,20,3,1
14388,30,2,1
14389,32,1,1
14390,40,4,1
14391,35,1,1
14392,69,7,1
14393,45,2,1
14394,90,3,1
14395,22,4,1
14396,119,2,1
14397,37,2,1
14398,0,4,1
14399,100,390,1
14400,35,2,1
14401,90,2,1
14402,17,8,1
14403,17,6,1
14404,45,3,1
14405,41,2,1
14406,40,1,1
14407,55,4,1
14408,43,7,1
14409,20,4,1
14410,40,1,1
14411,15,3,1
14412,32,1,1
14413,80,2,1
14414,25,2,1
14415,23,3,1
14416,35,1,1
14417,51,1,1
14418,30,1,1
14419,70,4,1
14420,35,6,1
14421,120,2,1
14422,35,4,1
14423,30,3,1
14424,45,5,1
14425,60,1,1
14426,45,14,1
14427,20,2,1
14428,65,3,1
14429,80,1,1
14430,50,1,1
14431,44,4,1
14432,25,7,1
14433,50,2,1
14434,60,3,1
14435,149,7,1
14436,30,3,1
14437,39,60,1
14438,50,63,1
14439,16,1,1
14440,35,23,1
14441,50,2,1
14442,24,1,1
14443,35,10,1
14444,69,1,1
14445,39,3,1
14446,43,1,1
14447,100,3,1
14448,50,3,1
14449,93,1,1
14450,28,1,1
14451,110,1,1
14452,48,3,1
14453,80,3,1
14454,99,1,1
14455,25,1,1
14456,18,3,1
14457,70,1,1
14458,26,4,1
14459,52,2,1
14460,85,3,1
14461,170,3,1
14462,33,5,1
14463,55,2,1
14464,26,2,1
14465,55,3,1
14466,42,2,1
14467,75,21,1
14468,228,1,1
14469,0,1,1
14470,30,5,1
14471,55,4,1
14472,50,7,1
14473,40,2,1
14474,28,4,1
14475,40,2,1
14476,50,2,1
14477,24,3,1
14478,32,3,1
14479,34,2,1
14480,25,2,1
14481,23,3,1
14482,55,1,1
14483,200,2,1
14484,100,2,1
14485,68,3,1
